schedule_date,schedule_season,home_id,away_id,weather_temperature,weather_wind_mph,score_home,score_away,total_score,over_under_line,label
11/16/1980,1980,DAL,CRD,44.0,18.0,31,21,52,44,over
11/16/1980,1980,DEN,NYJ,24.0,5.0,31,24,55,40,over
11/16/1980,1980,DET,CLT,72.0,0.0,9,10,19,41,under
11/16/1980,1980,MIA,SFO,77.0,9.0,17,13,30,43,under
11/16/1980,1980,MIN,TAM,35.0,7.0,38,30,68,37,over
11/16/1980,1980,NWE,RAM,34.0,14.0,14,17,31,48,under
11/16/1980,1980,NYG,GNB,40.0,15.0,27,21,48,41,over
11/16/1980,1980,PIT,CLE,36.0,8.0,16,13,29,44,under
11/16/1980,1980,SDG,KAN,60.0,8.0,20,7,27,46,under
11/16/1980,1980,WAS,PHI,45.0,16.0,0,24,24,38,under
11/17/1980,1980,SEA,RAI,72.0,0.0,17,19,36,45,under
11/20/1980,1980,MIA,SDG,64.0,12.0,24,27,51,40,over
11/23/1980,1980,ATL,CHI,47.0,15.0,28,17,45,38,over
11/23/1980,1980,BUF,PIT,41.0,10.0,28,13,41,42,under
11/23/1980,1980,CLE,CIN,40.0,13.0,31,7,38,37,over
11/23/1980,1980,DAL,WAS,47.0,8.0,14,10,24,42,under
11/23/1980,1980,DEN,SEA,34.0,10.0,36,20,56,40,over
11/23/1980,1980,MIN,GNB,39.0,14.0,13,25,38,38,under
11/23/1980,1980,NWE,CLT,39.0,8.0,47,21,68,45,over
11/23/1980,1980,NYJ,OTI,42.0,9.0,31,28,59,40,over
11/23/1980,1980,PHI,RAI,37.0,5.0,10,7,17,43,under
11/23/1980,1980,SFO,NYG,56.0,11.0,12,0,12,47,under
11/23/1980,1980,CRD,KAN,45.0,11.0,13,21,34,42,under
11/23/1980,1980,TAM,DET,69.0,9.0,10,24,34,39,under
11/24/1980,1980,NOR,RAM,72.0,0.0,7,27,34,47,under
11/27/1980,1980,DAL,SEA,40.0,14.0,51,7,58,48,over
11/27/1980,1980,DET,CHI,72.0,0.0,17,23,40,36,over
11/30/1980,1980,ATL,WAS,44.0,8.0,10,6,16,40,under
11/30/1980,1980,CLT,BUF,43.0,14.0,28,24,52,40,over
11/30/1980,1980,GNB,TAM,37.0,16.0,17,20,37,38,under
11/30/1980,1980,OTI,CLE,72.0,0.0,14,17,31,39,under
11/30/1980,1980,KAN,CIN,49.0,19.0,6,20,26,36,under
11/30/1980,1980,RAM,NYJ,59.0,7.0,38,13,51,45,over
11/30/1980,1980,NOR,MIN,72.0,0.0,20,23,43,42,over
11/30/1980,1980,NYG,CRD,39.0,18.0,7,23,30,43,under
11/30/1980,1980,PIT,MIA,36.0,14.0,23,10,33,41,under
11/30/1980,1980,SDG,PHI,61.0,6.0,22,21,43,42,over
11/30/1980,1980,SFO,NWE,56.0,8.0,21,17,38,48,under
12/1/1980,1980,RAI,DEN,51.0,6.0,9,3,12,42,under
12/4/1980,1980,OTI,PIT,72.0,0.0,6,0,6,40,under
12/7/1980,1980,BUF,RAM,43.0,9.0,10,7,17,40,under
12/7/1980,1980,CHI,GNB,56.0,10.0,61,7,68,35,over
12/7/1980,1980,CIN,CLT,58.0,12.0,34,33,67,38,over
12/7/1980,1980,CLE,NYJ,54.0,11.0,17,14,31,43,under
12/7/1980,1980,KAN,DEN,39.0,11.0,31,14,45,39,over
12/7/1980,1980,RAI,DAL,48.0,8.0,13,19,32,45,under
12/7/1980,1980,PHI,ATL,46.0,7.0,17,20,37,40,under
12/7/1980,1980,SFO,NOR,48.0,12.0,38,35,73,46,over
12/7/1980,1980,SEA,NYG,72.0,0.0,21,27,48,43,over
12/7/1980,1980,CRD,DET,62.0,12.0,24,23,47,40,over
12/7/1980,1980,TAM,MIN,64.0,7.0,10,21,31,39,under
12/7/1980,1980,WAS,SDG,54.0,7.0,40,17,57,40,over
12/8/1980,1980,MIA,NWE,75.0,16.0,16,13,29,43,under
12/13/1980,1980,SDG,SEA,60.0,6.0,21,14,35,46,under
12/13/1980,1980,WAS,NYG,49.0,12.0,16,13,29,39,under
12/14/1980,1980,ATL,SFO,45.0,14.0,35,10,45,45,under
12/14/1980,1980,CLT,MIA,37.0,16.0,14,24,38,40,under
12/14/1980,1980,CHI,CIN,27.0,14.0,14,17,31,35,under
12/14/1980,1980,DEN,RAI,41.0,9.0,21,24,45,38,over
12/14/1980,1980,DET,TAM,72.0,0.0,27,14,41,39,over
12/14/1980,1980,GNB,OTI,19.0,14.0,3,22,25,37,under
12/14/1980,1980,MIN,CLE,23.0,12.0,28,23,51,39,over
12/14/1980,1980,NWE,BUF,28.0,15.0,24,2,26,42,under
12/14/1980,1980,NYJ,NOR,31.0,21.0,20,21,41,46,under
12/14/1980,1980,PHI,CRD,34.0,15.0,17,3,20,39,under
12/14/1980,1980,PIT,KAN,26.0,17.0,21,16,37,41,under
12/15/1980,1980,RAM,DAL,60.0,5.0,38,14,52,46,over
12/20/1980,1980,MIA,NYJ,69.0,12.0,17,24,41,40,over
12/20/1980,1980,TAM,CHI,59.0,8.0,13,14,27,35,under
12/21/1980,1980,CLT,KAN,18.0,9.0,28,38,66,42,over
12/21/1980,1980,CIN,CLE,14.0,7.0,24,27,51,38,over
12/21/1980,1980,DAL,PHI,28.0,9.0,35,27,62,42,over
12/21/1980,1980,DET,GNB,72.0,0.0,24,3,27,38,under
12/21/1980,1980,OTI,MIN,72.0,0.0,20,16,36,37,under
12/21/1980,1980,RAM,ATL,57.0,7.0,20,17,37,44,under
12/21/1980,1980,NOR,NWE,72.0,0.0,27,38,65,48,over
12/21/1980,1980,NYG,RAI,19.0,16.0,17,33,50,42,over
12/21/1980,1980,SFO,BUF,53.0,6.0,13,18,31,42,under
12/21/1980,1980,SEA,DEN,72.0,0.0,17,25,42,42,under
12/21/1980,1980,CRD,WAS,15.0,7.0,7,31,38,38,under
12/22/1980,1980,SDG,PIT,57.0,7.0,26,17,43,44,under
1/25/1981,1980,RAI,PHI,72.0,0.0,27,10,37,37.5,under
9/5/1981,1981,TAM,MIN,81.0,8.0,21,13,34,37,under
9/6/1981,1981,ATL,NOR,77.0,8.0,27,0,27,45,under
9/6/1981,1981,BUF,NYJ,66.0,8.0,31,0,31,41,under
9/6/1981,1981,CHI,GNB,63.0,8.0,9,16,25,37,under
9/6/1981,1981,CIN,SEA,69.0,8.0,27,21,48,41,over
9/6/1981,1981,DEN,RAI,67.0,9.0,9,7,16,38,under
9/6/1981,1981,DET,SFO,72.0,0.0,24,17,41,40,over
9/6/1981,1981,RAM,OTI,69.0,9.0,20,27,47,38,over
9/6/1981,1981,NWE,CLT,62.0,10.0,28,29,57,45,over
9/6/1981,1981,NYG,PHI,70.0,11.0,10,24,34,38,under
9/6/1981,1981,PIT,KAN,67.0,4.0,33,37,70,37,over
9/6/1981,1981,CRD,MIA,71.0,4.0,7,20,27,38,under
9/6/1981,1981,WAS,DAL,75.0,8.0,10,26,36,38,under
9/7/1981,1981,CLE,SDG,66.0,6.0,14,44,58,45,over
9/10/1981,1981,MIA,PIT,81.0,10.0,30,10,40,41,under
9/13/1981,1981,CLT,BUF,78.0,7.0,3,35,38,43,under
9/13/1981,1981,CLE,OTI,72.0,8.0,3,9,12,43,under
9/13/1981,1981,DAL,CRD,82.0,9.0,30,17,47,41,over
9/13/1981,1981,GNB,ATL,65.0,8.0,17,31,48,39,over
9/13/1981,1981,KAN,TAM,74.0,4.0,19,10,29,38,under
9/13/1981,1981,NOR,RAM,72.0,0.0,23,17,40,40,under
9/13/1981,1981,NYJ,CIN,75.0,16.0,30,31,61,42,over
9/13/1981,1981,PHI,NWE,74.0,6.0,13,3,16,39,under
9/13/1981,1981,SDG,DET,73.0,11.0,28,23,51,43,over
9/13/1981,1981,SFO,CHI,62.0,12.0,28,17,45,41,over
9/13/1981,1981,SEA,DEN,72.0,0.0,13,10,23,41,under
9/13/1981,1981,WAS,NYG,81.0,7.0,7,17,24,37,under
9/14/1981,1981,MIN,RAI,66.0,13.0,10,36,46,41,over
9/17/1981,1981,BUF,PHI,55.0,8.0,14,20,34,38,under
9/20/1981,1981,ATL,SFO,61.0,8.0,34,17,51,41,over
9/20/1981,1981,CHI,TAM,58.0,8.0,28,17,45,35,over
9/20/1981,1981,CIN,CLE,63.0,14.0,17,20,37,41,under
9/20/1981,1981,DEN,CLT,70.0,10.0,28,10,38,36,over
9/20/1981,1981,OTI,MIA,72.0,0.0,10,16,26,37,under
9/20/1981,1981,KAN,SDG,68.0,14.0,31,42,73,41,over
9/20/1981,1981,RAM,GNB,69.0,7.0,35,23,58,38,over
9/20/1981,1981,MIN,DET,58.0,5.0,26,24,50,42,over
9/20/1981,1981,NYG,NOR,61.0,20.0,20,7,27,36,under
9/20/1981,1981,RAI,SEA,64.0,10.0,20,10,30,40,under
9/20/1981,1981,PIT,NYJ,59.0,17.0,38,10,48,43,over
9/20/1981,1981,CRD,WAS,68.0,9.0,40,30,70,38,over
9/21/1981,1981,NWE,DAL,62.0,13.0,21,35,56,42,over
9/27/1981,1981,CLT,MIA,67.0,8.0,28,31,59,38,over
9/27/1981,1981,CIN,BUF,73.0,13.0,27,24,51,39,over
9/27/1981,1981,CLE,ATL,70.0,17.0,28,17,45,44,over
9/27/1981,1981,DAL,NYG,82.0,10.0,18,10,28,40,under
9/27/1981,1981,DEN,SDG,63.0,6.0,42,24,66,42,over
9/27/1981,1981,DET,RAI,72.0,0.0,16,0,16,40,under
9/27/1981,1981,GNB,MIN,58.0,24.0,13,30,43,41,over
9/27/1981,1981,NYJ,OTI,69.0,15.0,33,17,50,38,over
9/27/1981,1981,PHI,WAS,68.0,9.0,36,13,49,37,over
9/27/1981,1981,PIT,NWE,68.0,17.0,27,21,48,46,over
9/27/1981,1981,SFO,NOR,64.0,12.0,21,14,35,43,under
9/27/1981,1981,SEA,KAN,72.0,0.0,14,20,34,42,under
9/27/1981,1981,TAM,CRD,77.0,8.0,20,10,30,38,under
9/28/1981,1981,CHI,RAM,53.0,10.0,7,24,31,38,under
10/4/1981,1981,BUF,CLT,47.0,11.0,23,17,40,43,under
10/4/1981,1981,OTI,CIN,72.0,0.0,17,10,27,37,under
10/4/1981,1981,RAM,CLE,64.0,10.0,27,16,43,42,over
10/4/1981,1981,MIA,NYJ,82.0,10.0,28,28,56,42,over
10/4/1981,1981,MIN,CHI,50.0,13.0,24,21,45,41,over
10/4/1981,1981,NWE,KAN,52.0,16.0,33,17,50,45,over
10/4/1981,1981,NOR,PIT,72.0,0.0,6,20,26,44,under
10/4/1981,1981,NYG,GNB,53.0,17.0,14,27,41,37,over
10/4/1981,1981,RAI,DEN,58.0,11.0,0,17,17,37,under
10/4/1981,1981,SDG,SEA,69.0,8.0,24,10,34,46,under
10/4/1981,1981,CRD,DAL,64.0,13.0,20,17,37,44,under
10/4/1981,1981,TAM,DET,76.0,9.0,28,10,38,36,over
10/4/1981,1981,WAS,SFO,58.0,10.0,17,30,47,43,over
10/5/1981,1981,PHI,ATL,62.0,7.0,16,13,29,39,under
10/11/1981,1981,ATL,RAM,60.0,11.0,35,37,72,41,over
10/11/1981,1981,CLT,CIN,52.0,4.0,19,41,60,41,over
10/11/1981,1981,CHI,WAS,48.0,8.0,7,24,31,40,under
10/11/1981,1981,DEN,DET,64.0,14.0,27,21,48,36,over
10/11/1981,1981,GNB,TAM,49.0,7.0,10,21,31,38,under
10/11/1981,1981,OTI,SEA,72.0,0.0,35,17,52,36,over
10/11/1981,1981,KAN,RAI,57.0,12.0,27,0,27,37,under
10/11/1981,1981,NOR,PHI,72.0,0.0,14,31,45,37,over
10/11/1981,1981,NYG,CRD,52.0,11.0,34,14,48,38,over
10/11/1981,1981,NYJ,NWE,52.0,11.0,28,24,52,46,over
10/11/1981,1981,PIT,CLE,51.0,6.0,13,7,20,46,under
10/11/1981,1981,SDG,MIN,68.0,13.0,31,33,64,46,over
10/11/1981,1981,SFO,DAL,58.0,18.0,45,14,59,45,over
10/12/1981,1981,BUF,MIA,44.0,8.0,31,21,52,39,over
10/18/1981,1981,ATL,CRD,68.0,16.0,41,20,61,45,over
10/18/1981,1981,CLT,SDG,53.0,10.0,14,43,57,51,over
10/18/1981,1981,CIN,PIT,57.0,20.0,34,7,41,45,under
10/18/1981,1981,CLE,NOR,57.0,27.0,20,17,37,41,under
10/18/1981,1981,DAL,RAM,64.0,15.0,29,17,46,43,over
10/18/1981,1981,GNB,SFO,47.0,21.0,3,13,16,44,under
10/18/1981,1981,KAN,DEN,49.0,23.0,28,14,42,37,over
10/18/1981,1981,MIA,WAS,76.0,7.0,13,10,23,40,under
10/18/1981,1981,MIN,PHI,44.0,27.0,35,23,58,44,over
10/18/1981,1981,NWE,OTI,51.0,14.0,38,10,48,43,over
10/18/1981,1981,NYJ,BUF,55.0,17.0,33,14,47,46,over
10/18/1981,1981,RAI,TAM,59.0,8.0,18,16,34,35,under
10/18/1981,1981,SEA,NYG,72.0,0.0,0,32,32,40,under
10/19/1981,1981,DET,CHI,72.0,0.0,48,17,65,36,over
10/25/1981,1981,ATL,NYG,44.0,16.0,24,27,51,43,over
10/25/1981,1981,BUF,DEN,41.0,10.0,9,7,16,39,under
10/25/1981,1981,CHI,SDG,39.0,9.0,20,17,37,47,under
10/25/1981,1981,CLE,CLT,40.0,10.0,42,28,70,46,over
10/25/1981,1981,DAL,MIA,54.0,12.0,28,27,55,42,over
10/25/1981,1981,DET,GNB,72.0,0.0,31,27,58,38,over
10/25/1981,1981,NOR,CIN,72.0,0.0,17,7,24,41,under
10/25/1981,1981,NYJ,SEA,48.0,13.0,3,19,22,45,under
10/25/1981,1981,RAI,KAN,58.0,10.0,17,28,45,36,over
10/25/1981,1981,PHI,TAM,45.0,9.0,20,10,30,37,under
10/25/1981,1981,SFO,RAM,56.0,11.0,20,17,37,46,under
10/25/1981,1981,CRD,MIN,45.0,9.0,30,17,47,50,under
10/25/1981,1981,WAS,NWE,49.0,9.0,24,22,46,44,over
10/26/1981,1981,PIT,OTI,53.0,10.0,26,13,39,40,under
11/1/1981,1981,BUF,CLE,51.0,8.0,22,13,35,43,under
11/1/1981,1981,CIN,OTI,60.0,5.0,34,21,55,40,over
11/1/1981,1981,GNB,SEA,50.0,5.0,34,24,58,39,over
11/1/1981,1981,RAM,DET,70.0,8.0,20,13,33,47,under
11/1/1981,1981,MIA,CLT,78.0,22.0,27,10,37,48,under
11/1/1981,1981,NOR,ATL,72.0,0.0,10,41,51,41,over
11/1/1981,1981,NYG,NYJ,52.0,11.0,7,26,33,43,under
11/1/1981,1981,RAI,NWE,59.0,6.0,27,17,44,42,over
11/1/1981,1981,PHI,DAL,53.0,6.0,14,17,31,39,under
11/1/1981,1981,PIT,SFO,50.0,8.0,14,17,31,45,under
11/1/1981,1981,SDG,KAN,68.0,6.0,22,20,42,49,under
11/1/1981,1981,TAM,CHI,72.0,13.0,20,10,30,36,under
11/1/1981,1981,WAS,CRD,59.0,8.0,42,21,63,46,over
11/2/1981,1981,DEN,MIN,51.0,10.0,19,17,36,43,under
11/8/1981,1981,CLT,NYJ,49.0,12.0,14,41,55,48,over
11/8/1981,1981,DEN,CLE,48.0,10.0,23,20,43,38,over
11/8/1981,1981,GNB,NYG,46.0,13.0,26,24,50,38,over
11/8/1981,1981,OTI,RAI,72.0,0.0,17,16,33,36,under
11/8/1981,1981,KAN,CHI,53.0,13.0,13,16,29,40,under
11/8/1981,1981,RAM,NOR,64.0,7.0,13,21,34,42,under
11/8/1981,1981,MIN,TAM,47.0,19.0,25,10,35,40,under
11/8/1981,1981,NWE,MIA,44.0,15.0,27,30,57,46,over
11/8/1981,1981,SDG,CIN,65.0,9.0,17,40,57,48,over
11/8/1981,1981,SFO,ATL,54.0,10.0,17,14,31,44,under
11/8/1981,1981,SEA,PIT,72.0,0.0,24,21,45,43,over
11/8/1981,1981,CRD,PHI,57.0,8.0,10,52,62,42,over
11/8/1981,1981,WAS,DET,55.0,11.0,33,31,64,44,over
11/9/1981,1981,DAL,BUF,50.0,20.0,27,14,41,42,under
11/15/1981,1981,ATL,PIT,53.0,11.0,20,34,54,44,over
11/15/1981,1981,CIN,RAM,42.0,3.0,24,10,34,44,under
11/15/1981,1981,DET,DAL,72.0,0.0,27,24,51,46,over
11/15/1981,1981,GNB,CHI,44.0,7.0,21,17,38,38,under
11/15/1981,1981,KAN,OTI,56.0,10.0,23,10,33,37,under
11/15/1981,1981,MIA,RAI,69.0,8.0,17,33,50,39,over
11/15/1981,1981,MIN,NOR,53.0,12.0,20,10,30,44,under
11/15/1981,1981,NWE,NYJ,45.0,20.0,6,17,23,51,under
11/15/1981,1981,NYG,WAS,49.0,20.0,27,30,57,43,over
11/15/1981,1981,PHI,CLT,51.0,17.0,38,13,51,48,over
11/15/1981,1981,SFO,CLE,60.0,15.0,12,15,27,43,under
11/15/1981,1981,CRD,BUF,51.0,6.0,24,0,24,43,under
11/15/1981,1981,TAM,DEN,56.0,7.0,7,24,31,35,under
11/16/1981,1981,SEA,SDG,72.0,0.0,44,23,67,50,over
11/22/1981,1981,CLT,CRD,39.0,16.0,24,35,59,41,over
11/22/1981,1981,BUF,NWE,31.0,19.0,20,17,37,34,over
11/22/1981,1981,CHI,DET,21.0,6.0,7,23,30,39,under
11/22/1981,1981,CIN,DEN,30.0,9.0,38,21,59,38,over
11/22/1981,1981,CLE,PIT,30.0,15.0,10,32,42,44,under
11/22/1981,1981,DAL,WAS,51.0,7.0,24,10,34,45,under
11/22/1981,1981,OTI,NOR,72.0,0.0,24,27,51,36,over
11/22/1981,1981,KAN,SEA,37.0,9.0,40,13,53,41,over
11/22/1981,1981,RAM,SFO,60.0,8.0,31,33,64,42,over
11/22/1981,1981,NYJ,MIA,41.0,20.0,16,15,31,45,under
11/22/1981,1981,RAI,SDG,60.0,9.0,21,55,76,45,over
11/22/1981,1981,PHI,NYG,39.0,16.0,10,20,30,38,under
11/22/1981,1981,TAM,GNB,49.0,6.0,37,3,40,34,over
11/23/1981,1981,ATL,MIN,45.0,5.0,31,30,61,49,over
11/26/1981,1981,DAL,CHI,68.0,22.0,10,9,19,42,under
11/26/1981,1981,DET,KAN,72.0,0.0,27,10,37,44,under
11/29/1981,1981,BUF,WAS,34.0,16.0,21,14,35,42,under
11/29/1981,1981,CLE,CIN,36.0,10.0,21,41,62,46,over
11/29/1981,1981,OTI,ATL,72.0,0.0,27,31,58,42,over
11/29/1981,1981,MIN,GNB,30.0,9.0,23,35,58,43,over
11/29/1981,1981,NWE,CRD,37.0,18.0,20,27,47,48,under
11/29/1981,1981,NOR,TAM,72.0,0.0,14,31,45,36,over
11/29/1981,1981,NYJ,CLT,42.0,23.0,25,0,25,50,under
11/29/1981,1981,PIT,RAM,33.0,12.0,24,0,24,45,under
11/29/1981,1981,SDG,DEN,57.0,7.0,34,17,51,46,over
11/29/1981,1981,SFO,NYG,49.0,10.0,17,10,27,39,under
11/29/1981,1981,SEA,RAI,72.0,0.0,31,32,63,45,over
11/30/1981,1981,MIA,PHI,73.0,8.0,13,10,23,45,under
12/3/1981,1981,OTI,CLE,72.0,0.0,17,13,30,41,under
12/6/1981,1981,CLT,DAL,39.0,20.0,13,37,50,45,over
12/6/1981,1981,CHI,MIN,33.0,12.0,10,9,19,41,under
12/6/1981,1981,CIN,SFO,28.0,7.0,3,21,24,42,under
12/6/1981,1981,DEN,KAN,49.0,8.0,16,13,29,40,under
12/6/1981,1981,GNB,DET,31.0,12.0,31,17,48,41,over
12/6/1981,1981,MIA,NWE,60.0,13.0,24,14,38,44,under
12/6/1981,1981,NYG,RAM,36.0,28.0,10,7,17,39,under
12/6/1981,1981,SDG,BUF,59.0,9.0,27,28,55,46,over
12/6/1981,1981,SEA,NYJ,72.0,0.0,27,23,50,40,over
12/6/1981,1981,CRD,NOR,43.0,10.0,30,3,33,45,under
12/6/1981,1981,TAM,ATL,48.0,6.0,24,23,47,41,over
12/6/1981,1981,WAS,PHI,43.0,21.0,15,13,28,41,under
12/7/1981,1981,RAI,PIT,56.0,7.0,30,27,57,44,over
12/12/1981,1981,CLE,NYJ,32.0,6.0,13,14,27,42,under
12/12/1981,1981,DET,MIN,72.0,0.0,45,7,52,43,over
12/13/1981,1981,DAL,PHI,44.0,9.0,21,10,31,39,under
12/13/1981,1981,DEN,SEA,36.0,8.0,23,13,36,40,under
12/13/1981,1981,KAN,MIA,38.0,6.0,7,17,24,39,under
12/13/1981,1981,NWE,BUF,30.0,11.0,10,19,29,41,under
12/13/1981,1981,NOR,GNB,72.0,0.0,7,35,42,41,over
12/13/1981,1981,RAI,CHI,56.0,7.0,6,23,29,38,under
12/13/1981,1981,PIT,CIN,27.0,5.0,10,17,27,38,under
12/13/1981,1981,SFO,OTI,54.0,7.0,28,6,34,39,under
12/13/1981,1981,CRD,NYG,32.0,6.0,10,20,30,41,under
12/13/1981,1981,TAM,SDG,58.0,8.0,23,24,47,45,over
12/13/1981,1981,WAS,CLT,35.0,8.0,38,14,52,45,over
12/14/1981,1981,RAM,ATL,59.0,7.0,21,16,37,42,under
12/19/1981,1981,MIA,BUF,55.0,20.0,16,6,22,36,under
12/19/1981,1981,NYG,DAL,26.0,20.0,13,10,23,36,under
12/20/1981,1981,ATL,CIN,21.0,10.0,28,30,58,43,over
12/20/1981,1981,CLT,NWE,21.0,13.0,23,21,44,47,under
12/20/1981,1981,CHI,DEN,6.0,11.0,35,24,59,34,over
12/20/1981,1981,DET,TAM,72.0,0.0,17,20,37,41,under
12/20/1981,1981,OTI,PIT,72.0,0.0,21,20,41,37,over
12/20/1981,1981,RAM,WAS,59.0,8.0,7,30,37,43,under
12/20/1981,1981,MIN,KAN,10.0,17.0,6,10,16,45,under
12/20/1981,1981,NOR,SFO,72.0,0.0,17,21,38,37,over
12/20/1981,1981,NYJ,GNB,24.0,21.0,28,3,31,39,under
12/20/1981,1981,PHI,CRD,22.0,13.0,38,0,38,39,under
12/20/1981,1981,SEA,CLE,72.0,0.0,42,21,63,45,over
12/21/1981,1981,SDG,RAI,63.0,13.0,23,10,33,45,under
1/24/1982,1981,SFO,CIN,72.0,0.0,26,21,47,48,under
9/12/1982,1982,CLT,NWE,72.0,6.0,13,24,37,45,under
9/12/1982,1982,BUF,KAN,73.0,6.0,14,9,23,35,under
9/12/1982,1982,CIN,OTI,75.0,7.0,27,6,33,40,under
9/12/1982,1982,DEN,SDG,48.0,10.0,3,23,26,42,under
9/12/1982,1982,DET,CHI,72.0,0.0,17,10,27,37,under
9/12/1982,1982,GNB,RAM,73.0,11.0,35,23,58,40,over
9/12/1982,1982,MIN,TAM,72.0,0.0,17,10,27,38,under
9/12/1982,1982,NOR,CRD,72.0,0.0,7,21,28,36,under
9/12/1982,1982,NYG,ATL,75.0,9.0,14,16,30,37,under
9/12/1982,1982,NYJ,MIA,75.0,9.0,28,45,73,37,over
9/12/1982,1982,PHI,WAS,74.0,6.0,34,37,71,37,over
9/12/1982,1982,SFO,RAI,65.0,13.0,17,23,40,38,over
9/12/1982,1982,SEA,CLE,72.0,0.0,7,21,28,40,under
9/13/1982,1982,DAL,PIT,84.0,15.0,28,36,64,42,over
9/16/1982,1982,BUF,MIN,60.0,11.0,23,22,45,35,over
9/19/1982,1982,ATL,RAI,76.0,8.0,14,38,52,40,over
9/19/1982,1982,CHI,NOR,56.0,10.0,0,10,10,34,under
9/19/1982,1982,CLE,PHI,56.0,10.0,21,24,45,42,over
9/19/1982,1982,DEN,SFO,58.0,8.0,24,21,45,40,over
9/19/1982,1982,OTI,SEA,72.0,0.0,23,21,44,35,over
9/19/1982,1982,KAN,SDG,60.0,10.0,19,12,31,40,under
9/19/1982,1982,RAM,DET,70.0,10.0,14,19,33,44,under
9/19/1982,1982,MIA,CLT,82.0,5.0,24,20,44,45,under
9/19/1982,1982,NWE,NYJ,62.0,14.0,7,31,38,46,under
9/19/1982,1982,PIT,CIN,55.0,6.0,26,20,46,43,over
9/19/1982,1982,CRD,DAL,62.0,8.0,7,24,31,39,under
9/19/1982,1982,TAM,WAS,80.0,8.0,13,21,34,37,under
9/20/1982,1982,NYG,GNB,60.0,13.0,19,27,46,41,over
11/21/1982,1982,ATL,RAM,57.0,11.0,34,17,51,40,over
11/21/1982,1982,BUF,MIA,55.0,14.0,7,9,16,35,under
11/21/1982,1982,CHI,DET,46.0,9.0,20,17,37,32,over
11/21/1982,1982,CLE,NWE,57.0,18.0,10,7,17,38,under
11/21/1982,1982,DAL,TAM,61.0,8.0,14,9,23,37,under
11/21/1982,1982,DEN,SEA,33.0,10.0,10,17,27,36,under
11/21/1982,1982,GNB,MIN,45.0,10.0,26,7,33,40,under
11/21/1982,1982,OTI,PIT,72.0,0.0,10,24,34,38,under
11/21/1982,1982,NOR,KAN,72.0,0.0,27,17,44,31,over
11/21/1982,1982,NYG,WAS,50.0,9.0,17,27,44,35,over
11/21/1982,1982,NYJ,CLT,50.0,9.0,37,0,37,39,under
11/21/1982,1982,PHI,CIN,55.0,8.0,14,18,32,40,under
11/21/1982,1982,CRD,SFO,53.0,10.0,20,31,51,36,over
11/22/1982,1982,RAI,SDG,57.0,7.0,28,24,52,41,over
11/25/1982,1982,DAL,CLE,40.0,11.0,31,14,45,38,over
11/25/1982,1982,DET,NYG,72.0,0.0,6,13,19,36,under
11/28/1982,1982,ATL,CRD,59.0,14.0,20,23,43,42,over
11/28/1982,1982,BUF,CLT,27.0,7.0,20,0,20,36,under
11/28/1982,1982,CIN,RAI,46.0,15.0,31,17,48,43,over
11/28/1982,1982,RAM,KAN,60.0,7.0,20,14,34,39,under
11/28/1982,1982,MIN,CHI,72.0,0.0,35,7,42,36,over
11/28/1982,1982,NWE,OTI,30.0,14.0,29,21,50,36,over
11/28/1982,1982,NYJ,GNB,32.0,11.0,15,13,28,42,under
11/28/1982,1982,SDG,DEN,61.0,6.0,30,20,50,40,over
11/28/1982,1982,SFO,NOR,56.0,11.0,20,23,43,38,over
11/28/1982,1982,SEA,PIT,72.0,0.0,16,0,16,43,under
11/28/1982,1982,WAS,PHI,38.0,6.0,13,9,22,42,under
11/29/1982,1982,TAM,MIA,74.0,10.0,23,17,40,33,over
12/2/1982,1982,RAM,SFO,57.0,16.0,24,30,54,42,over
12/5/1982,1982,CLT,CIN,61.0,9.0,17,20,37,38,under
12/5/1982,1982,CHI,NWE,49.0,16.0,26,13,39,36,over
12/5/1982,1982,CLE,SDG,60.0,17.0,13,30,43,44,under
12/5/1982,1982,DEN,ATL,36.0,6.0,27,34,61,42,over
12/5/1982,1982,GNB,BUF,42.0,12.0,33,21,54,38,over
12/5/1982,1982,RAI,SEA,57.0,8.0,28,23,51,40,over
12/5/1982,1982,MIA,MIN,78.0,12.0,22,14,36,38,under
12/5/1982,1982,NOR,TAM,72.0,0.0,10,13,23,35,under
12/5/1982,1982,NYG,OTI,56.0,11.0,17,14,31,35,under
12/5/1982,1982,PHI,CRD,60.0,8.0,20,23,43,39,over
12/5/1982,1982,PIT,KAN,58.0,8.0,35,14,49,41,over
12/5/1982,1982,WAS,DAL,64.0,9.0,10,24,34,42,under
12/6/1982,1982,DET,NYJ,72.0,0.0,13,28,41,39,over
12/11/1982,1982,NYG,PHI,35.0,11.0,23,7,30,37,under
12/11/1982,1982,SFO,SDG,47.0,4.0,37,41,78,47,over
12/12/1982,1982,ATL,NOR,38.0,18.0,35,0,35,41,under
12/12/1982,1982,BUF,PIT,20.0,12.0,13,0,13,40,under
12/12/1982,1982,CIN,CLE,26.0,12.0,23,10,33,44,under
12/12/1982,1982,GNB,DET,10.0,11.0,10,30,40,41,under
12/12/1982,1982,KAN,RAI,17.0,8.0,16,21,37,40,under
12/12/1982,1982,RAM,DEN,59.0,8.0,24,27,51,43,over
12/12/1982,1982,MIN,CLT,72.0,0.0,13,10,23,38,under
12/12/1982,1982,NWE,MIA,26.0,16.0,3,0,3,37,under
